id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
6452.0,3851.0,2016-07-08 21:10:37,64.0,71.0,26.0,161.0,319.36,531.79,211.12,1062.27
6453.0,3851.0,2016-12-03 11:48:36,26.0,46.0,3.0,75.0,129.74,344.54,24.36,498.64
6454.0,3861.0,2017-01-01 22:29:50,38.0,167.0,51.0,256.0,189.62,1250.83,414.12,1854.57
6455.0,3871.0,2016-11-18 20:43:31,499.0,633.0,222.0,1354.0,2490.01,4741.17,1802.64,9033.82
6456.0,3881.0,2014-01-14 07:50:03,0.0,0.0,26.0,26.0,0.0,0.0,211.12,211.12
6457.0,3881.0,2014-03-14 20:06:33,0.0,836.0,23.0,859.0,0.0,6261.64,186.76,6448.4
6458.0,3881.0,2014-04-12 18:45:25,0.0,39.0,21.0,60.0,0.0,292.11,170.52,462.63
6459.0,3881.0,2014-08-09 11:38:14,0.0,72.0,72.0,144.0,0.0,539.28,584.64,1123.92
6460.0,3881.0,2014-10-06 13:41:33,0.0,116.0,39.0,155.0,0.0,868.84,316.68,1185.52
6461.0,3881.0,2014-11-05 15:25:30,223.0,59.0,40.0,322.0,1112.77,441.91,324.8,1879.48
6462.0,3881.0,2015-01-03 12:35:51,46.0,94.0,46.0,186.0,229.54,704.06,373.52,1307.12
6463.0,3881.0,2015-03-03 09:29:04,0.0,87.0,97.0,184.0,0.0,651.63,787.64,1439.27
6464.0,3881.0,2015-05-01 07:56:15,10.0,71.0,249.0,330.0,49.9,531.79,2021.88,2603.57
6465.0,3881.0,2015-08-26 00:16:48,49.0,53.0,0.0,102.0,244.51,396.97,0.0,641.48
6466.0,3881.0,2015-09-24 16:14:45,0.0,46.0,52.0,98.0,0.0,344.54,422.24,766.78
6467.0,3881.0,2016-01-20 03:46:06,8.0,66.0,117.0,191.0,39.92,494.34,950.04,1484.3
6468.0,3881.0,2016-03-18 21:18:06,3.0,60.0,29.0,92.0,14.97,449.4,235.48,699.85
6469.0,3901.0,2016-07-06 12:56:48,4.0,168.0,102.0,274.0,19.96,1258.32,828.24,2106.52
6470.0,3901.0,2016-08-05 01:49:28,31.0,188.0,80.0,299.0,154.69,1408.12,649.6,2212.41
6471.0,3901.0,2016-10-03 20:00:17,1.0,49.0,0.0,50.0,4.99,367.01,0.0,372.0
6472.0,3901.0,2017-01-01 11:31:53,0.0,129.0,239.0,368.0,0.0,966.21,1940.68,2906.89
6473.0,3911.0,2014-01-30 07:11:55,0.0,76.0,11.0,87.0,0.0,569.24,89.32,658.56
6474.0,3911.0,2014-02-28 20:50:08,0.0,37.0,317.0,354.0,0.0,277.13,2574.04,2851.17
6475.0,3911.0,2014-04-27 05:24:05,71.0,55.0,182.0,308.0,354.29,411.95,1477.84,2244.08
6476.0,3911.0,2014-05-27 12:39:57,18.0,23.0,34.0,75.0,89.82,172.27,276.08,538.17
6477.0,3911.0,2014-06-25 03:28:20,16.0,41.0,31.0,88.0,79.84,307.09,251.72,638.65
6478.0,3911.0,2014-07-24 21:18:29,4.0,143.0,33.0,180.0,19.96,1071.07,267.96,1358.99
6479.0,3911.0,2014-08-23 10:51:51,0.0,3.0,69.0,72.0,0.0,22.47,560.28,582.75
6480.0,3911.0,2014-09-21 17:03:14,6.0,29.0,43.0,78.0,29.94,217.21,349.16,596.31
6481.0,3911.0,2015-01-16 22:18:02,28.0,32.0,26.0,86.0,139.72,239.68,211.12,590.52
6482.0,3911.0,2015-04-14 00:17:32,0.0,102.0,613.0,715.0,0.0,763.98,4977.56,5741.54
6483.0,3911.0,2015-05-13 09:17:15,0.0,152.0,51.0,203.0,0.0,1138.48,414.12,1552.6
6484.0,3911.0,2015-06-11 20:26:37,86.0,32.0,40.0,158.0,429.14,239.68,324.8,993.62
6485.0,3911.0,2015-07-11 05:33:31,0.0,57.0,22.0,79.0,0.0,426.93,178.64,605.57
6486.0,3911.0,2015-10-08 19:04:04,0.0,27.0,0.0,27.0,0.0,202.23,0.0,202.23
6487.0,3911.0,2016-02-03 00:57:10,0.0,89.0,130.0,219.0,0.0,666.61,1055.6,1722.21
6488.0,3911.0,2016-05-30 08:50:03,0.0,93.0,28.0,121.0,0.0,696.57,227.36,923.93
6489.0,3911.0,2016-06-29 12:27:15,23.0,0.0,92.0,115.0,114.77,0.0,747.04,861.81
6490.0,3911.0,2016-08-26 01:21:18,0.0,30.0,43.0,73.0,0.0,224.7,349.16,573.86
6491.0,3911.0,2016-10-24 21:42:44,21.0,23.0,32.0,76.0,104.79,172.27,259.84,536.9
6492.0,3911.0,2016-11-22 23:31:56,312.0,60.0,13.0,385.0,1556.88,449.4,105.56,2111.84
6493.0,3911.0,2016-12-21 17:48:17,0.0,0.0,45.0,45.0,0.0,0.0,365.4,365.4
6494.0,3931.0,2016-11-03 15:47:34,502.0,635.0,104.0,1241.0,2504.98,4756.15,844.48,8105.61
6495.0,3941.0,2016-12-10 06:49:41,40.0,219.0,67.0,326.0,199.6,1640.31,544.04,2383.95
6496.0,3951.0,2016-11-20 05:58:19,485.0,39.0,202.0,726.0,2420.15,292.11,1640.24,4352.5
6497.0,3951.0,2016-12-19 14:16:09,430.0,606.0,305.0,1341.0,2145.7,4538.94,2476.6,9161.24
6498.0,3961.0,2016-11-16 01:24:14,0.0,49.0,27.0,76.0,0.0,367.01,219.24,586.25
6499.0,3961.0,2016-12-15 00:13:59,104.0,41.0,35.0,180.0,518.96,307.09,284.2,1110.25
6500.0,3971.0,2016-08-06 10:08:30,565.0,600.0,165.0,1330.0,2819.35,4494.0,1339.8,8653.15
6501.0,3971.0,2016-09-04 02:42:05,502.0,578.0,226.0,1306.0,2504.98,4329.22,1835.12,8669.32
6502.0,3971.0,2016-12-01 00:34:14,503.0,588.0,202.0,1293.0,2509.97,4404.12,1640.24,8554.33
6503.0,3971.0,2016-12-31 15:54:47,489.0,589.0,194.0,1272.0,2440.11,4411.61,1575.28,8427.0
6504.0,3981.0,2014-04-22 12:43:39,0.0,21.0,60.0,81.0,0.0,157.29,487.2,644.49
6505.0,3981.0,2014-06-20 05:00:21,49.0,29.0,36.0,114.0,244.51,217.21,292.32,754.04
6506.0,3981.0,2014-08-19 14:18:14,45.0,117.0,1300.0,1462.0,224.55,876.33,10556.0,11656.88
6507.0,3981.0,2014-11-16 13:07:01,0.0,196.0,42.0,238.0,0.0,1468.04,341.04,1809.08
6508.0,3981.0,2015-02-14 06:17:51,0.0,32.0,18.0,50.0,0.0,239.68,146.16,385.84
6509.0,3981.0,2015-06-11 18:33:42,1.0,20.0,38.0,59.0,4.99,149.8,308.56,463.35
6510.0,3981.0,2015-09-06 03:49:05,18.0,105.0,37.0,160.0,89.82,786.45,300.44,1176.71
6511.0,3981.0,2015-11-04 23:30:10,15.0,46.0,27.0,88.0,74.85,344.54,219.24,638.63
6512.0,3981.0,2015-12-03 01:51:25,0.0,11.0,55.0,66.0,0.0,82.39,446.6,528.99
6513.0,3981.0,2016-01-02 23:27:53,24.0,39.0,50.0,113.0,119.76,292.11,406.0,817.87
6514.0,3981.0,2016-03-31 05:45:03,0.0,24.0,25.0,49.0,0.0,179.76,203.0,382.76
6515.0,3981.0,2016-07-27 21:16:48,0.0,125.0,52.0,177.0,0.0,936.25,422.24,1358.49
6516.0,3981.0,2016-08-26 06:00:36,45.0,17.0,0.0,62.0,224.55,127.33,0.0,351.88
6517.0,3981.0,2016-09-24 13:18:15,0.0,112.0,45.0,157.0,0.0,838.88,365.4,1204.28
6518.0,3981.0,2016-12-21 08:55:12,24.0,46.0,56.0,126.0,119.76,344.54,454.72,919.02
6519.0,3991.0,2015-03-11 05:03:14,0.0,33.0,58.0,91.0,0.0,247.17,470.96,718.13
6520.0,3991.0,2015-04-10 08:41:52,12.0,0.0,60.0,72.0,59.88,0.0,487.2,547.08
6521.0,3991.0,2015-06-08 09:48:20,0.0,0.0,255.0,255.0,0.0,0.0,2070.6,2070.6
6522.0,3991.0,2015-08-06 14:39:16,9.0,76.0,81.0,166.0,44.91,569.24,657.72,1271.87
6523.0,3991.0,2015-11-03 10:22:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6524.0,3991.0,2015-12-31 13:29:55,0.0,0.0,52.0,52.0,0.0,0.0,422.24,422.24
6525.0,3991.0,2016-03-27 18:25:54,0.0,60.0,31.0,91.0,0.0,449.4,251.72,701.12
6526.0,3991.0,2016-08-21 12:05:16,0.0,55.0,2.0,57.0,0.0,411.95,16.24,428.19
6527.0,3991.0,2016-10-19 08:28:05,52.0,398.0,81.0,531.0,259.48,2981.02,657.72,3898.22
6528.0,3991.0,2016-11-17 06:56:25,0.0,63.0,523.0,586.0,0.0,471.87,4246.76,4718.63
6529.0,3991.0,2016-12-17 01:01:35,0.0,13.0,257.0,270.0,0.0,97.37,2086.84,2184.21
6530.0,4011.0,2016-06-05 15:27:08,0.0,0.0,122.0,122.0,0.0,0.0,990.64,990.64
6531.0,4011.0,2016-07-04 03:57:38,10.0,147.0,14.0,171.0,49.9,1101.03,113.68,1264.61
6532.0,4011.0,2016-08-02 04:32:56,65.0,0.0,4.0,69.0,324.35,0.0,32.48,356.83
6533.0,4011.0,2016-09-01 14:28:48,0.0,0.0,13.0,13.0,0.0,0.0,105.56,105.56
6534.0,4011.0,2016-09-30 04:16:36,13.0,11.0,0.0,24.0,64.87,82.39,0.0,147.26
6535.0,4021.0,2016-12-19 23:23:01,518.0,589.0,181.0,1288.0,2584.82,4411.61,1469.72,8466.15
6536.0,4031.0,2015-10-18 14:14:35,45.0,433.0,283.0,761.0,224.55,3243.17,2297.96,5765.68
6537.0,4031.0,2015-11-17 14:06:38,56.0,462.0,282.0,800.0,279.44,3460.38,2289.84,6029.66
6538.0,4031.0,2015-12-16 04:06:00,24.0,43.0,303.0,370.0,119.76,322.07,2460.36,2902.19
6539.0,4031.0,2016-01-15 20:05:52,75.0,512.0,178.0,765.0,374.25,3834.88,1445.36,5654.49
6540.0,4031.0,2016-02-13 23:40:27,3.0,506.0,313.0,822.0,14.97,3789.94,2541.56,6346.47
6541.0,4031.0,2016-03-13 08:13:06,101.0,285.0,945.0,1331.0,503.99,2134.65,7673.4,10312.04
6542.0,4031.0,2016-04-11 09:01:29,0.0,537.0,315.0,852.0,0.0,4022.13,2557.8,6579.93
6543.0,4031.0,2016-08-05 05:37:00,0.0,682.0,290.0,972.0,0.0,5108.18,2354.8,7462.98
6544.0,4031.0,2016-09-04 23:13:02,41.0,458.0,0.0,499.0,204.59,3430.42,0.0,3635.01
6545.0,4031.0,2016-11-02 22:34:21,0.0,514.0,286.0,800.0,0.0,3849.86,2322.32,6172.18
6546.0,4041.0,2015-11-06 11:13:40,65.0,519.0,293.0,877.0,324.35,3887.31,2379.16,6590.82
6547.0,4041.0,2015-12-06 11:24:02,63.0,472.0,299.0,834.0,314.37,3535.28,2427.88,6277.53
6548.0,4041.0,2016-01-04 19:34:35,73.0,559.0,344.0,976.0,364.27,4186.91,2793.28,7344.46
6549.0,4041.0,2016-02-02 04:41:08,47.0,511.0,352.0,910.0,234.53,3827.39,2858.24,6920.16
6550.0,4041.0,2016-04-02 16:11:27,60.0,494.0,300.0,854.0,299.4,3700.06,2436.0,6435.46
6551.0,4041.0,2016-06-01 14:46:36,108.0,420.0,298.0,826.0,538.92,3145.8,2419.76,6104.48
6552.0,4041.0,2016-07-01 15:11:06,128.0,448.0,236.0,812.0,638.72,3355.52,1916.32,5910.56
6553.0,4041.0,2016-08-30 01:51:57,56.0,396.0,307.0,759.0,279.44,2966.04,2492.84,5738.32
6554.0,4041.0,2016-10-29 09:42:10,46.0,505.0,283.0,834.0,229.54,3782.45,2297.96,6309.95
6555.0,4041.0,2016-11-27 17:12:15,55.0,494.0,230.0,779.0,274.45,3700.06,1867.6,5842.11
6556.0,4051.0,2017-01-01 21:04:25,0.0,65.0,50.0,115.0,0.0,486.85,406.0,892.85
6557.0,4061.0,2015-01-15 02:34:01,15.0,0.0,77.0,92.0,74.85,0.0,625.24,700.09
6558.0,4061.0,2015-03-16 15:19:03,0.0,74.0,171.0,245.0,0.0,554.26,1388.52,1942.78
6559.0,4061.0,2015-04-15 20:16:03,25.0,243.0,41.0,309.0,124.75,1820.07,332.92,2277.74
6560.0,4061.0,2015-05-15 10:48:48,0.0,46.0,6.0,52.0,0.0,344.54,48.72,393.26
6561.0,4061.0,2015-07-13 15:19:10,0.0,41.0,0.0,41.0,0.0,307.09,0.0,307.09
6562.0,4061.0,2015-11-08 07:58:00,0.0,56.0,21.0,77.0,0.0,419.44,170.52,589.96
6563.0,4061.0,2016-01-06 04:14:25,0.0,44.0,21.0,65.0,0.0,329.56,170.52,500.08
6564.0,4061.0,2016-03-06 06:07:24,0.0,56.0,0.0,56.0,0.0,419.44,0.0,419.44
6565.0,4061.0,2016-04-05 12:50:12,17.0,4.0,22.0,43.0,84.83,29.96,178.64,293.43
6566.0,4061.0,2016-05-04 06:53:52,0.0,47.0,29.0,76.0,0.0,352.03,235.48,587.51
6567.0,4061.0,2016-07-03 22:20:24,14.0,60.0,44.0,118.0,69.86,449.4,357.28,876.54
6568.0,4061.0,2016-08-30 15:27:37,0.0,65.0,400.0,465.0,0.0,486.85,3248.0,3734.85
6569.0,4061.0,2016-10-29 11:21:33,0.0,13.0,47.0,60.0,0.0,97.37,381.64,479.01
6570.0,4061.0,2016-12-28 23:43:44,6.0,47.0,31.0,84.0,29.94,352.03,251.72,633.69
6571.0,4081.0,2016-11-23 05:29:31,49.0,491.0,361.0,901.0,244.51,3677.59,2931.32,6853.42
6572.0,4081.0,2016-12-23 21:38:04,0.0,505.0,306.0,811.0,0.0,3782.45,2484.72,6267.17
6573.0,4091.0,2016-11-22 07:57:27,45.0,482.0,305.0,832.0,224.55,3610.18,2476.6,6311.33
6574.0,4101.0,2016-09-15 09:40:57,6.0,102.0,47.0,155.0,29.94,763.98,381.64,1175.56
6575.0,4111.0,2013-12-25 21:03:52,58.0,534.0,287.0,879.0,289.42,3999.66,2330.44,6619.52
6576.0,4111.0,2014-01-24 07:42:38,274.0,499.0,306.0,1079.0,1367.26,3737.51,2484.72,7589.49
6577.0,4111.0,2014-02-23 07:30:07,51.0,490.0,308.0,849.0,254.49,3670.1,2500.96,6425.55
6578.0,4111.0,2014-03-25 02:08:51,43.0,487.0,303.0,833.0,214.57,3647.63,2460.36,6322.56
6579.0,4111.0,2014-04-24 16:41:00,26.0,496.0,3003.0,3525.0,129.74,3715.04,24384.36,28229.14
6580.0,4111.0,2014-06-22 05:04:52,3.0,497.0,309.0,809.0,14.97,3722.53,2509.08,6246.58
6581.0,4111.0,2014-08-19 01:09:25,48.0,507.0,311.0,866.0,239.52,3797.43,2525.32,6562.27
6582.0,4111.0,2014-10-17 22:27:42,88.0,621.0,362.0,1071.0,439.12,4651.29,2939.44,8029.85
6583.0,4111.0,2015-01-15 00:43:03,42.0,506.0,352.0,900.0,209.58,3789.94,2858.24,6857.76
6584.0,4111.0,2015-03-15 05:56:49,57.0,396.0,341.0,794.0,284.43,2966.04,2768.92,6019.39
6585.0,4111.0,2015-04-14 15:22:51,56.0,452.0,282.0,790.0,279.44,3385.48,2289.84,5954.76
6586.0,4111.0,2015-06-12 04:58:23,56.0,510.0,292.0,858.0,279.44,3819.9,2371.04,6470.38
6587.0,4111.0,2015-07-12 16:55:34,58.0,513.0,318.0,889.0,289.42,3842.37,2582.16,6713.95
6588.0,4111.0,2015-08-10 13:58:57,49.0,489.0,0.0,538.0,244.51,3662.61,0.0,3907.12
6589.0,4111.0,2015-10-08 19:38:29,40.0,479.0,331.0,850.0,199.6,3587.71,2687.72,6475.03
6590.0,4111.0,2015-11-07 10:43:47,51.0,488.0,11034.0,11573.0,254.49,3655.12,89596.08,93505.69
6591.0,4111.0,2016-01-05 03:29:13,111.0,536.0,275.0,922.0,553.89,4014.64,2233.0,6801.53
6592.0,4111.0,2016-02-04 09:50:28,134.0,402.0,347.0,883.0,668.66,3010.98,2817.64,6497.28
6593.0,4111.0,2016-04-03 19:44:59,53.0,513.0,326.0,892.0,264.47,3842.37,2647.12,6753.96
6594.0,4111.0,2016-05-03 03:41:15,0.0,523.0,302.0,825.0,0.0,3917.27,2452.24,6369.51
6595.0,4121.0,2016-10-22 09:58:45,0.0,127.0,167.0,294.0,0.0,951.23,1356.04,2307.27
6596.0,4121.0,2016-11-20 13:47:32,172.0,63.0,219.0,454.0,858.28,471.87,1778.28,3108.43
6597.0,4131.0,2016-11-12 01:48:31,473.0,596.0,259.0,1328.0,2360.27,4464.04,2103.08,8927.39
6598.0,4131.0,2016-12-12 16:34:28,638.0,590.0,194.0,1422.0,3183.62,4419.1,1575.28,9178.0
6599.0,4141.0,2016-09-02 19:21:16,0.0,33.0,128.0,161.0,0.0,247.17,1039.36,1286.53
6600.0,4141.0,2016-10-01 19:55:17,5.0,30.0,23.0,58.0,24.95,224.7,186.76,436.41
6601.0,4141.0,2016-10-30 03:13:54,0.0,52.0,35.0,87.0,0.0,389.48,284.2,673.68
6602.0,4141.0,2016-11-29 05:01:42,0.0,0.0,32.0,32.0,0.0,0.0,259.84,259.84
6603.0,4151.0,2013-12-22 11:24:55,67.0,515.0,269.0,851.0,334.33,3857.35,2184.28,6375.96
6604.0,4151.0,2014-02-18 03:13:54,38.0,489.0,291.0,818.0,189.62,3662.61,2362.92,6215.15
6605.0,4151.0,2014-03-20 04:40:46,0.0,612.0,181.0,793.0,0.0,4583.88,1469.72,6053.6
6606.0,4151.0,2014-05-17 03:42:19,20.0,540.0,246.0,806.0,99.8,4044.6,1997.52,6141.92
6607.0,4151.0,2014-06-16 07:43:59,33.0,502.0,461.0,996.0,164.67,3759.98,3743.32,7667.97
6608.0,4151.0,2014-07-15 11:47:54,44.0,508.0,322.0,874.0,219.56,3804.92,2614.64,6639.12
6609.0,4151.0,2014-08-14 12:09:15,62.0,489.0,304.0,855.0,309.38,3662.61,2468.48,6440.47
6610.0,4151.0,2014-09-12 10:52:56,50.0,507.0,399.0,956.0,249.5,3797.43,3239.88,7286.81
6611.0,4151.0,2014-10-12 15:00:04,0.0,418.0,108.0,526.0,0.0,3130.82,876.96,4007.78
6612.0,4151.0,2014-11-11 06:06:16,25.0,531.0,298.0,854.0,124.75,3977.19,2419.76,6521.7
6613.0,4151.0,2015-01-08 22:08:36,79.0,546.0,293.0,918.0,394.21,4089.54,2379.16,6862.91
6614.0,4151.0,2015-02-07 18:18:08,38.0,524.0,273.0,835.0,189.62,3924.76,2216.76,6331.14
6615.0,4151.0,2015-04-06 01:45:07,84.0,483.0,286.0,853.0,419.16,3617.67,2322.32,6359.15
6616.0,4151.0,2015-06-04 18:33:47,39.0,500.0,332.0,871.0,194.61,3745.0,2695.84,6635.45
6617.0,4151.0,2015-07-04 21:59:49,53.0,605.0,333.0,991.0,264.47,4531.45,2703.96,7499.88
6618.0,4151.0,2015-08-02 16:44:40,78.0,495.0,298.0,871.0,389.22,3707.55,2419.76,6516.53
6619.0,4151.0,2015-10-01 05:48:33,35.0,549.0,309.0,893.0,174.65,4112.01,2509.08,6795.74
6620.0,4151.0,2015-11-29 05:38:23,60.0,516.0,244.0,820.0,299.4,3864.84,1981.28,6145.52
6621.0,4151.0,2015-12-28 09:51:14,92.0,490.0,306.0,888.0,459.08,3670.1,2484.72,6613.9
6622.0,4151.0,2016-01-28 00:05:38,102.0,485.0,309.0,896.0,508.98,3632.65,2509.08,6650.71
6623.0,4151.0,2016-02-25 09:53:57,59.0,512.0,375.0,946.0,294.41,3834.88,3045.0,7174.29
6624.0,4151.0,2016-03-26 18:26:34,59.0,513.0,309.0,881.0,294.41,3842.37,2509.08,6645.86
6625.0,4151.0,2016-05-24 04:27:52,0.0,545.0,266.0,811.0,0.0,4082.05,2159.92,6241.97
6626.0,4151.0,2016-06-23 11:33:54,749.0,524.0,192.0,1465.0,3737.51,3924.76,1559.04,9221.31
6627.0,4151.0,2016-07-22 21:39:17,53.0,494.0,341.0,888.0,264.47,3700.06,2768.92,6733.45
6628.0,4151.0,2016-08-20 10:03:51,58.0,489.0,273.0,820.0,289.42,3662.61,2216.76,6168.79
6629.0,4151.0,2016-10-19 18:03:22,82.0,307.0,256.0,645.0,409.18,2299.43,2078.72,4787.33
6630.0,4151.0,2016-11-18 00:46:41,49.0,487.0,286.0,822.0,244.51,3647.63,2322.32,6214.46
6631.0,4151.0,2016-12-18 18:23:39,270.0,442.0,188.0,900.0,1347.3,3310.58,1526.56,6184.44
6632.0,4161.0,2014-01-20 08:08:04,0.0,17.0,47.0,64.0,0.0,127.33,381.64,508.97
6633.0,4161.0,2014-03-21 06:25:17,0.0,61.0,0.0,61.0,0.0,456.89,0.0,456.89
6634.0,4161.0,2014-06-17 14:02:42,33.0,305.0,40.0,378.0,164.67,2284.45,324.8,2773.92
6635.0,4161.0,2014-07-17 07:18:31,0.0,44.0,113.0,157.0,0.0,329.56,917.56,1247.12
6636.0,4161.0,2014-11-12 20:54:06,0.0,27.0,53.0,80.0,0.0,202.23,430.36,632.59
6637.0,4161.0,2014-12-11 22:27:22,24.0,55.0,46.0,125.0,119.76,411.95,373.52,905.23
6638.0,4161.0,2015-06-07 13:57:53,0.0,43.0,0.0,43.0,0.0,322.07,0.0,322.07
6639.0,4161.0,2015-07-07 18:27:05,0.0,85.0,4.0,89.0,0.0,636.65,32.48,669.13
6640.0,4161.0,2015-10-03 07:24:28,5.0,161.0,45.0,211.0,24.95,1205.89,365.4,1596.24
6641.0,4161.0,2015-12-30 07:39:25,0.0,175.0,39.0,214.0,0.0,1310.75,316.68,1627.43
6642.0,4161.0,2016-01-28 15:25:31,0.0,169.0,0.0,169.0,0.0,1265.81,0.0,1265.81
6643.0,4161.0,2016-04-26 12:24:37,0.0,128.0,40.0,168.0,0.0,958.72,324.8,1283.52
6644.0,4161.0,2016-05-26 17:56:04,3.0,95.0,13.0,111.0,14.97,711.55,105.56,832.08
6645.0,4161.0,2016-06-24 13:21:14,7.0,56.0,39.0,102.0,34.93,419.44,316.68,771.05
6646.0,4161.0,2016-08-22 22:05:25,31.0,66.0,39.0,136.0,154.69,494.34,316.68,965.71
6647.0,4161.0,2016-10-20 10:11:02,2.0,40.0,0.0,42.0,9.98,299.6,0.0,309.58
6648.0,4161.0,2016-11-19 09:36:31,71.0,34.0,35.0,140.0,354.29,254.66,284.2,893.15
6649.0,4161.0,2016-12-19 07:38:07,134.0,0.0,34.0,168.0,668.66,0.0,276.08,944.74
6650.0,4171.0,2016-03-01 13:38:42,8.0,83.0,12.0,103.0,39.92,621.67,97.44,759.03
6651.0,4171.0,2016-03-30 00:30:29,0.0,64.0,99.0,163.0,0.0,479.36,803.88,1283.24
6652.0,4171.0,2016-04-29 04:43:29,7.0,20.0,50.0,77.0,34.93,149.8,406.0,590.73
6653.0,4171.0,2016-05-29 12:16:48,0.0,38.0,40.0,78.0,0.0,284.62,324.8,609.42
6654.0,4171.0,2016-06-28 12:13:07,0.0,0.0,43.0,43.0,0.0,0.0,349.16,349.16
6655.0,4171.0,2016-07-27 05:58:37,0.0,31.0,101.0,132.0,0.0,232.19,820.12,1052.31
6656.0,4171.0,2016-09-25 02:14:02,0.0,61.0,8.0,69.0,0.0,456.89,64.96,521.85
6657.0,4171.0,2016-11-22 15:12:50,1.0,31.0,63.0,95.0,4.99,232.19,511.56,748.74
6658.0,4171.0,2016-12-22 15:02:23,76.0,60.0,37.0,173.0,379.24,449.4,300.44,1129.08
6659.0,4181.0,2015-05-09 01:00:46,0.0,29.0,41.0,70.0,0.0,217.21,332.92,550.13
6660.0,4181.0,2015-06-07 04:05:51,0.0,50.0,23.0,73.0,0.0,374.5,186.76,561.26
6661.0,4181.0,2015-08-05 23:11:47,0.0,29.0,0.0,29.0,0.0,217.21,0.0,217.21
6662.0,4181.0,2015-12-02 02:24:42,0.0,61.0,59.0,120.0,0.0,456.89,479.08,935.97
6663.0,4181.0,2016-06-24 07:40:53,426.0,59.0,0.0,485.0,2125.74,441.91,0.0,2567.65
6664.0,4181.0,2016-07-23 14:32:34,0.0,24.0,2.0,26.0,0.0,179.76,16.24,196.0
6665.0,4181.0,2016-09-21 21:42:32,0.0,0.0,195.0,195.0,0.0,0.0,1583.4,1583.4
6666.0,4191.0,2015-11-10 15:00:25,505.0,578.0,182.0,1265.0,2519.95,4329.22,1477.84,8327.01
6667.0,4191.0,2015-12-10 16:40:49,537.0,596.0,223.0,1356.0,2679.63,4464.04,1810.76,8954.43
6668.0,4191.0,2016-01-08 09:35:06,538.0,595.0,149.0,1282.0,2684.62,4456.55,1209.88,8351.05
6669.0,4191.0,2016-03-07 07:38:51,499.0,620.0,120.0,1239.0,2490.01,4643.8,974.4,8108.21
6670.0,4191.0,2016-04-05 03:48:33,497.0,579.0,156.0,1232.0,2480.03,4336.71,1266.72,8083.46
6671.0,4201.0,2016-04-25 05:46:57,608.0,584.0,235.0,1427.0,3033.92,4374.16,1908.2,9316.28
6672.0,4201.0,2016-05-25 11:44:40,495.0,615.0,230.0,1340.0,2470.05,4606.35,1867.6,8944.0
6673.0,4201.0,2016-06-23 17:17:06,494.0,597.0,213.0,1304.0,2465.06,4471.53,1729.56,8666.15
6674.0,4201.0,2016-07-23 23:38:32,555.0,616.0,0.0,1171.0,2769.45,4613.84,0.0,7383.29
6675.0,4201.0,2016-09-20 13:23:33,504.0,809.0,391.0,1704.0,2514.96,6059.41,3174.92,11749.29
6676.0,4201.0,2016-11-18 12:57:15,546.0,622.0,395.0,1563.0,2724.54,4658.78,3207.4,10590.72
6677.0,4211.0,2013-12-12 09:54:34,514.0,604.0,196.0,1314.0,2564.86,4523.96,1591.52,8680.34
6678.0,4211.0,2014-01-11 09:33:59,444.0,616.0,188.0,1248.0,2215.56,4613.84,1526.56,8355.96
6679.0,4211.0,2014-02-09 09:00:48,494.0,616.0,123.0,1233.0,2465.06,4613.84,998.76,8077.66
6680.0,4211.0,2014-04-09 16:09:01,522.0,612.0,203.0,1337.0,2604.78,4583.88,1648.36,8837.02
6681.0,4211.0,2014-05-09 12:14:09,575.0,601.0,220.0,1396.0,2869.25,4501.49,1786.4,9157.14
6682.0,4211.0,2014-06-07 10:00:16,485.0,616.0,219.0,1320.0,2420.15,4613.84,1778.28,8812.27
6683.0,4211.0,2014-07-06 16:02:24,528.0,570.0,214.0,1312.0,2634.72,4269.3,1737.68,8641.7
6684.0,4211.0,2014-09-02 21:12:46,436.0,616.0,180.0,1232.0,2175.64,4613.84,1461.6,8251.08
6685.0,4211.0,2014-10-01 13:03:09,421.0,608.0,202.0,1231.0,2100.79,4553.92,1640.24,8294.95
6686.0,4211.0,2014-10-31 16:01:53,485.0,585.0,154.0,1224.0,2420.15,4381.65,1250.48,8052.28
6687.0,4211.0,2014-11-29 17:13:32,522.0,600.0,8.0,1130.0,2604.78,4494.0,64.96,7163.74
6688.0,4211.0,2014-12-29 22:41:19,513.0,568.0,190.0,1271.0,2559.87,4254.32,1542.8,8356.99
6689.0,4211.0,2015-01-28 08:32:45,214.0,638.0,127.0,979.0,1067.86,4778.62,1031.24,6877.72
6690.0,4211.0,2015-02-27 20:32:43,480.0,644.0,154.0,1278.0,2395.2,4823.56,1250.48,8469.24
6691.0,4211.0,2015-03-30 00:19:45,448.0,458.0,213.0,1119.0,2235.52,3430.42,1729.56,7395.5
6692.0,4211.0,2015-05-28 05:36:52,468.0,596.0,202.0,1266.0,2335.32,4464.04,1640.24,8439.6
6693.0,4211.0,2015-06-27 21:42:40,497.0,534.0,134.0,1165.0,2480.03,3999.66,1088.08,7567.77
6694.0,4211.0,2015-07-26 14:23:13,519.0,641.0,207.0,1367.0,2589.81,4801.09,1680.84,9071.74
6695.0,4211.0,2015-08-25 23:28:00,515.0,522.0,192.0,1229.0,2569.85,3909.78,1559.04,8038.67
